transaction_id,customer_id,product_id,quantity,price,discount,revenue,timestamp
T014811,C09447,P0481,1,13230.5,15,11245.92,2025-10-05 22:37:29.183920
T014812,C40579,P0216,1,5326.61,10,4793.95,2026-08-13 07:12:27.183920
T014813,C40321,P0100,2,7910.61,0,15821.22,2026-04-03 21:58:42.183920
T014814,C06474,P0344,1,9570.92,0,9570.92,2025-09-03 11:30:54.183920
T014815,C11027,P0063,1,2593.73,0,2593.73,2025-09-08 19:57:42.183920
T014816,C10698,P0177,1,7615.32,0,7615.32,2025-10-03 17:55:34.183920
T014817,C34200,P0163,1,2598.42,0,2598.42,2026-03-19 15:42:24.183920
T014818,C10592,P0403,1,2464.96,0,2464.96,2026-08-08 00:47:05.183920
T014819,C48836,P0460,2,7072.69,5,13438.11,2025-11-27 00:08:54.183920
T014820,C31226,P0309,2,12796.14,0,25592.28,2025-10-08 07:35:56.183920
T014821,C36197,P0416,1,13326.83,10,11994.15,2026-01-19 14:31:28.183920
T014822,C36701,P0134,1,10631.39,15,9036.68,2026-02-13 11:35:48.183920
T014823,C30176,P0266,1,2635.44,0,2635.44,2025-12-13 22:08:57.183920
T014824,C11781,P0394,1,2036.62,0,2036.62,2026-08-24 13:25:18.183920
T014825,C31602,P0479,1,11214.94,0,11214.94,2025-10-31 03:33:52.183920
T014826,C05278,P0324,1,5544.43,0,5544.43,2026-02-21 02:20:10.183920
T014827,C41951,P0309,1,12796.14,5,12156.33,2026-03-15 08:35:21.183920
T014828,C10237,P0464,1,7132.96,0,7132.96,2026-01-10 03:53:06.183920
T014829,C02904,P0472,1,13065.43,0,13065.43,2026-02-25 19:20:21.183920
T014830,C21716,P0478,1,9930.97,0,9930.97,2025-11-24 09:11:52.183920
T014831,C10996,P0006,1,2920.65,0,2920.65,2026-05-16 13:11:59.183920
T014832,C46048,P0488,1,837.83,10,754.05,2026-03-25 13:22:51.183920
T014833,C05145,P0161,1,6147.6,0,6147.6,2026-07-13 22:21:59.183920
T014834,C39475,P0114,3,5273.82,0,15821.46,2026-05-03 13:54:56.183920
T014835,C30868,P0107,1,12180.8,0,12180.8,2025-12-12 08:36:31.183920
T014836,C03185,P0061,1,6854.39,0,6854.39,2026-05-12 20:42:36.183920
T014837,C12948,P0371,2,1929.51,0,3859.02,2025-11-28 22:29:00.183920
T014838,C23426,P0237,1,14872.61,5,14128.98,2025-12-18 01:13:58.183920
T014839,C42387,P0212,1,14294.8,10,12865.32,2026-01-05 08:18:48.183920
T014840,C13644,P0413,1,7130.92,0,7130.92,2026-08-29 09:27:28.183920
T014841,C27426,P0464,1,7132.96,5,6776.31,2026-07-20 13:28:24.183920
T014842,C24196,P0082,2,12724.06,0,25448.12,2026-06-01 08:43:15.183920
T014843,C03100,P0366,1,11939.21,0,11939.21,2026-01-10 13:30:54.183920
T014844,C49068,P0126,1,13409.51,0,13409.51,2026-04-08 22:32:22.183920
T014845,C02450,P0192,1,5829.37,10,5246.43,2025-09-17 07:14:42.183920
T014846,C17540,P0341,1,2687.92,10,2419.13,2026-01-07 07:55:34.183920
T014847,C33174,P0007,1,7875.71,0,7875.71,2025-12-18 03:53:45.183920
T014848,C29739,P0015,1,14526.51,10,13073.86,2026-04-10 13:47:43.183920
T014849,C10454,P0447,2,7941.15,5,15088.18,2026-03-28 12:04:34.183920
T014850,C35515,P0449,1,5834.35,5,5542.63,2026-04-12 20:09:42.183920
T014851,C13816,P0025,1,12371.92,0,12371.92,2025-12-31 17:35:48.183920
T014852,C38278,P0313,2,14925.01,0,29850.02,2026-02-18 06:39:31.183920
T014853,C23588,P0162,3,11687.62,5,33309.72,2026-04-16 12:31:22.183920
T014854,C23366,P0392,1,5673.94,0,5673.94,2026-05-01 06:20:59.183920
T014855,C04306,P0068,1,12005.62,0,12005.62,2025-09-28 22:36:42.183920
T014856,C11143,P0453,2,712.47,5,1353.69,2026-03-12 18:40:18.183920
T014857,C26319,P0422,1,4732.36,0,4732.36,2026-05-17 01:50:55.183920
T014858,C38147,P0280,1,10100.08,0,10100.08,2026-07-17 02:58:00.183920
T014859,C10061,P0407,1,10039.22,0,10039.22,2026-06-09 14:01:00.183920
T014860,C02623,P0422,1,4732.36,0,4732.36,2025-11-04 06:28:00.183920
T014861,C23687,P0150,1,11385.33,5,10816.06,2025-11-01 05:32:28.183920
T014862,C03045,P0010,1,6995.79,5,6646.0,2025-11-25 08:34:22.183920
T014863,C05598,P0175,1,14335.61,10,12902.05,2025-09-08 01:06:28.183920
T014864,C32469,P0258,1,10272.2,5,9758.59,2025-09-12 21:24:19.183920
T014865,C05677,P0390,1,13069.36,0,13069.36,2026-01-10 07:39:19.183920
T014866,C26054,P0043,1,5723.72,0,5723.72,2026-02-03 09:13:43.183920
T014867,C47219,P0391,1,10049.69,0,10049.69,2026-08-17 21:32:01.183920
T014868,C16555,P0337,1,3921.06,5,3725.01,2026-05-28 02:24:49.183920
T014869,C07788,P0106,1,11425.91,0,11425.91,2025-09-30 01:16:58.183920
T014870,C43179,P0279,1,2429.91,0,2429.91,2025-12-15 05:02:07.183920
T014871,C32987,P0343,1,6158.1,5,5850.2,2025-09-13 13:36:32.183920
T014872,C13125,P0067,3,11981.92,5,34148.47,2026-03-15 10:37:54.183920
T014873,C09643,P0064,1,1259.95,0,1259.95,2026-08-05 07:48:04.183920
T014874,C48163,P0146,1,14285.7,5,13571.42,2026-07-06 14:21:27.183920
T014875,C08263,P0249,1,9139.95,5,8682.95,2026-03-06 13:10:57.183920
T014876,C35738,P0041,2,7281.15,5,13834.18,2025-09-12 23:53:16.183920
T014877,C32781,P0145,1,7388.42,5,7019.0,2026-08-19 22:23:24.183920
T014878,C27887,P0277,1,3469.93,5,3296.43,2026-08-12 21:10:44.183920
T014879,C16537,P0341,1,2687.92,0,2687.92,2025-10-25 16:26:36.183920
T014880,C21879,P0056,1,6966.46,0,6966.46,2026-08-19 12:54:29.183920
T014881,C25116,P0278,1,5157.89,0,5157.89,2025-11-21 12:19:15.183920
T014882,C48454,P0052,2,1269.91,10,2285.84,2025-09-06 16:38:26.183920
T014883,C35903,P0152,1,5333.31,0,5333.31,2026-01-31 12:33:23.183920
T014884,C22589,P0196,1,14934.48,0,14934.48,2026-05-21 03:59:23.183920
T014885,C17400,P0322,1,13165.67,5,12507.39,2026-06-02 19:53:19.183920
T014886,C11966,P0099,1,13742.48,0,13742.48,2025-11-06 22:15:27.183920
T014887,C20292,P0376,1,6800.08,0,6800.08,2026-08-26 08:29:05.183920
T014888,C24218,P0463,1,14696.95,0,14696.95,2025-12-05 23:57:05.183920
T014889,C21209,P0438,1,6873.31,5,6529.64,2025-12-07 11:36:03.183920
T014890,C05656,P0362,1,1986.12,0,1986.12,2026-07-09 22:27:15.183920
T014891,C39782,P0042,1,14412.92,5,13692.27,2025-11-19 03:37:57.183920
T014892,C22195,P0401,2,4481.56,5,8514.96,2025-12-23 01:49:49.183920
T014893,C24208,P0369,2,2743.52,5,5212.69,2025-12-27 10:06:59.183920
T014894,C12078,P0096,1,6372.18,10,5734.96,2026-02-18 14:11:02.183920
T014895,C09273,P0206,1,6658.94,10,5993.05,2025-10-13 07:35:45.183920
T014896,C35927,P0438,1,6873.31,0,6873.31,2025-12-02 19:56:56.183920
T014897,C09337,P0270,1,7182.28,5,6823.17,2025-12-28 01:12:30.183920
T014898,C47524,P0283,1,3886.58,5,3692.25,2026-04-07 07:02:23.183920
T014899,C13181,P0471,1,12232.39,5,11620.77,2026-08-11 10:00:44.183920
T014900,C23225,P0290,1,14358.13,0,14358.13,2026-04-14 07:45:12.183920
T014901,C42639,P0258,1,10272.2,15,8731.37,2026-01-22 08:44:23.183920
T014902,C07330,P0031,1,5544.02,5,5266.82,2026-06-22 08:30:04.183920
T014903,C05937,P0234,1,12850.16,0,12850.16,2026-02-28 14:12:39.183920
T014904,C04333,P0064,1,1259.95,5,1196.95,2025-12-16 11:03:39.183920
T014905,C28369,P0230,1,8364.74,10,7528.27,2025-10-24 08:50:26.183920
T014906,C25963,P0486,1,14101.74,0,14101.74,2025-12-30 13:35:15.183920
T014907,C47730,P0241,2,6010.4,5,11419.76,2026-04-21 22:42:02.183920
T014908,C12431,P0256,1,12631.69,5,12000.11,2025-11-07 02:38:24.183920
T014909,C46618,P0377,1,6444.85,0,6444.85,2025-10-09 21:37:23.183920
T014910,C36318,P0378,1,14101.75,10,12691.58,2026-03-03 17:49:56.183920
T014911,C48239,P0249,2,9139.95,15,15537.92,2026-05-10 14:48:24.183920
T014912,C16264,P0180,2,7448.48,0,14896.96,2026-04-26 20:33:36.183920
T014913,C23608,P0351,1,8861.4,5,8418.33,2025-09-02 22:07:24.183920
T014914,C33219,P0142,1,3856.51,5,3663.68,2026-06-01 08:31:18.183920
T014915,C45601,P0306,1,7898.35,0,7898.35,2025-11-25 07:26:30.183920
T014916,C24853,P0148,2,12909.19,5,24527.46,2026-02-14 08:12:10.183920
T014917,C24955,P0313,2,14925.01,0,29850.02,2026-02-04 03:57:40.183920
T014918,C02522,P0059,1,13444.21,5,12772.0,2026-03-04 13:58:36.183920
T014919,C20075,P0003,1,2728.16,0,2728.16,2026-04-07 03:35:23.183920
T014920,C24945,P0423,1,630.64,0,630.64,2026-01-23 17:12:14.183920
T014921,C27768,P0094,1,14635.99,0,14635.99,2025-10-28 23:05:01.183920
T014922,C16356,P0138,2,6839.34,0,13678.68,2026-02-07 18:04:40.183920
T014923,C08292,P0294,1,10406.48,0,10406.48,2026-06-12 02:26:42.183920
T014924,C44884,P0231,1,9140.02,0,9140.02,2026-04-18 16:09:36.183920
T014925,C07422,P0170,1,3769.01,10,3392.11,2025-10-15 02:43:21.183920
T014926,C46562,P0371,2,1929.51,5,3666.07,2025-12-10 08:39:43.183920
T014927,C12637,P0014,2,4360.58,0,8721.16,2026-04-21 18:38:17.183920
T014928,C48363,P0039,1,6787.59,5,6448.21,2026-08-08 22:26:50.183920
T014929,C32562,P0384,3,7741.54,5,22063.39,2026-06-12 12:12:55.183920
T014930,C29316,P0462,1,7053.53,0,7053.53,2026-05-01 00:27:38.183920
T014931,C36035,P0479,1,11214.94,0,11214.94,2026-04-01 04:56:23.183920
T014932,C46691,P0463,1,14696.95,0,14696.95,2026-06-15 04:40:50.183920
T014933,C27259,P0458,1,12835.31,0,12835.31,2026-05-31 12:14:17.183920
T014934,C00254,P0004,1,12316.09,0,12316.09,2026-04-24 13:14:55.183920
T014935,C13649,P0312,2,8429.68,0,16859.36,2025-09-30 17:24:30.183920
T014936,C41140,P0219,2,4180.67,0,8361.34,2025-10-17 01:53:31.183920
T014937,C32450,P0277,1,3469.93,5,3296.43,2026-06-25 09:50:44.183920
T014938,C27972,P0054,3,9834.48,0,29503.44,2025-09-13 13:18:30.183920
T014939,C27346,P0368,1,8665.53,0,8665.53,2025-12-05 16:02:10.183920
T014940,C38880,P0184,1,10189.25,5,9679.79,2025-12-26 11:16:10.183920
T014941,C17750,P0043,2,5723.72,0,11447.44,2026-02-12 13:41:22.183920
T014942,C37104,P0096,1,6372.18,0,6372.18,2026-07-11 18:09:59.183920
T014943,C13209,P0337,1,3921.06,5,3725.01,2026-03-21 14:15:55.183920
T014944,C04408,P0444,1,5174.6,5,4915.87,2025-10-21 12:58:41.183920
T014945,C39040,P0349,1,6798.37,0,6798.37,2026-05-21 19:57:42.183920
T014946,C03581,P0135,1,874.14,0,874.14,2025-10-24 00:25:50.183920
T014947,C48009,P0051,1,14296.4,0,14296.4,2025-12-18 01:17:17.183920
T014948,C46808,P0029,1,7554.31,5,7176.59,2026-08-29 16:32:32.183920
T014949,C34322,P0011,1,1226.77,5,1165.43,2025-10-08 13:01:23.183920
T014950,C30129,P0160,1,8274.7,0,8274.7,2026-08-16 07:45:15.183920
T014951,C33693,P0423,1,630.64,10,567.58,2025-11-19 03:00:50.183920
T014952,C34432,P0488,1,837.83,0,837.83,2026-07-12 08:32:42.183920
T014953,C14265,P0218,1,1123.94,0,1123.94,2025-10-04 02:12:28.183920
T014954,C10146,P0356,1,8185.61,0,8185.61,2026-03-18 21:16:06.183920
T014955,C07890,P0113,1,5168.68,10,4651.81,2025-10-23 17:33:30.183920
T014956,C30159,P0330,2,5936.43,0,11872.86,2025-12-19 19:48:35.183920
T014957,C41074,P0345,2,11603.53,0,23207.06,2026-03-20 17:48:27.183920
T014958,C03872,P0254,1,2136.82,0,2136.82,2025-11-23 02:59:25.183920
T014959,C48713,P0350,3,14902.22,10,40235.99,2025-08-31 10:03:01.183920
T014960,C18577,P0443,1,13158.17,10,11842.35,2026-02-07 08:40:06.183920
T014961,C46469,P0113,1,5168.68,0,5168.68,2026-03-04 13:28:16.183920
T014962,C20114,P0235,2,14285.65,10,25714.17,2026-01-12 07:49:07.183920
T014963,C12795,P0136,1,7985.85,0,7985.85,2026-05-18 05:59:20.183920
T014964,C13256,P0165,1,7468.42,5,7095.0,2026-03-12 02:15:11.183920
T014965,C26929,P0004,1,12316.09,0,12316.09,2026-01-21 13:20:44.183920
T014966,C17103,P0029,1,7554.31,0,7554.31,2026-06-29 14:07:46.183920
T014967,C05688,P0191,1,1690.66,5,1606.13,2025-09-07 17:50:09.183920
T014968,C13424,P0188,1,12340.51,10,11106.46,2025-12-04 01:47:01.183920
T014969,C39114,P0129,1,7400.3,5,7030.28,2026-07-29 11:02:38.183920
T014970,C45186,P0383,2,7185.49,5,13652.43,2026-08-26 05:20:37.183920
T014971,C12465,P0397,2,3757.9,0,7515.8,2025-11-13 14:37:24.183920
T014972,C34062,P0394,1,2036.62,0,2036.62,2026-05-17 23:03:27.183920
T014973,C49960,P0143,1,10577.27,10,9519.54,2025-10-15 13:30:37.183920
T014974,C49183,P0299,1,9666.58,5,9183.25,2025-12-25 11:12:58.183920
T014975,C38095,P0165,1,7468.42,0,7468.42,2026-02-06 14:13:35.183920
T014976,C14082,P0386,1,4078.41,0,4078.41,2026-03-08 18:58:46.183920
T014977,C35959,P0030,2,8215.97,10,14788.75,2026-02-24 17:58:43.183920
T014978,C18454,P0412,1,11005.65,10,9905.08,2026-01-19 01:10:42.183920
T014979,C04419,P0177,1,7615.32,0,7615.32,2026-05-02 16:35:03.183920
T014980,C40650,P0288,2,7129.62,0,14259.24,2026-02-01 15:32:33.183920
T014981,C43550,P0170,2,3769.01,5,7161.12,2026-06-26 00:43:13.183920
T014982,C43153,P0228,1,1995.11,0,1995.11,2025-11-28 05:09:56.183920
T014983,C05317,P0238,2,4379.2,0,8758.4,2026-07-01 09:16:26.183920
T014984,C38512,P0289,1,14836.94,0,14836.94,2026-03-28 10:35:12.183920
T014985,C48022,P0488,1,837.83,0,837.83,2026-01-18 06:22:25.183920
T014986,C49775,P0052,1,1269.91,0,1269.91,2025-12-23 03:45:53.183920
T014987,C28730,P0217,1,1627.06,0,1627.06,2025-10-26 09:29:47.183920
T014988,C06601,P0088,1,14886.3,0,14886.3,2025-11-07 10:56:40.183920
T014989,C36535,P0199,1,7172.83,5,6814.19,2026-02-03 15:01:52.183920
T014990,C22320,P0491,3,11028.8,0,33086.4,2025-09-28 08:41:14.183920
T014991,C28327,P0049,1,10175.44,5,9666.67,2026-02-06 10:28:50.183920
T014992,C26931,P0030,1,8215.97,10,7394.37,2025-10-03 14:29:40.183920
T014993,C41984,P0308,1,12856.77,0,12856.77,2026-05-28 04:58:37.183920
T014994,C12615,P0032,1,10805.77,0,10805.77,2026-05-27 22:01:32.183920
T014995,C25444,P0121,2,4220.03,0,8440.06,2026-01-29 04:24:39.183920
T014996,C01028,P0098,1,4086.81,0,4086.81,2025-09-18 13:48:13.183920
T014997,C18142,P0269,3,14416.24,0,43248.72,2025-10-18 13:49:12.183920
T014998,C04255,P0405,3,12379.99,0,37139.97,2025-09-02 11:47:26.183920
T014999,C09087,P0113,1,5168.68,0,5168.68,2026-01-25 18:31:00.183920
T015000,C34802,P0326,3,6863.0,0,20589.0,2026-04-17 05:21:23.183920
T015001,C39247,P0481,2,13230.5,5,25137.95,2025-10-05 05:52:25.183920
T015002,C34867,P0294,1,10406.48,0,10406.48,2025-11-03 07:52:23.183920
T015003,C41274,P0241,1,6010.4,5,5709.88,2026-07-15 05:21:51.183920
T015004,C44789,P0448,2,9070.07,0,18140.14,2026-03-07 05:08:04.183920
T015005,C23187,P0423,2,630.64,0,1261.28,2026-02-16 08:55:25.183920
T015006,C38871,P0007,1,7875.71,0,7875.71,2026-05-10 19:35:22.183920
T015007,C25060,P0004,1,12316.09,5,11700.29,2026-06-30 03:38:24.183920
T015008,C12666,P0372,1,1124.37,0,1124.37,2025-10-25 23:13:48.183920
T015009,C01158,P0291,1,13722.99,0,13722.99,2026-04-22 16:59:09.183920
T015010,C05867,P0173,1,10867.09,0,10867.09,2026-07-10 17:01:38.183920
T015011,C10434,P0041,1,7281.15,5,6917.09,2026-01-06 07:00:34.183920
T015012,C37742,P0491,1,11028.8,5,10477.36,2026-01-09 13:13:16.183920
T015013,C24646,P0136,1,7985.85,0,7985.85,2026-01-24 22:16:54.183920
T015014,C02431,P0425,1,2819.15,0,2819.15,2026-05-23 06:30:45.183920
T015015,C38394,P0423,1,630.64,0,630.64,2026-08-23 19:27:38.183920
T015016,C09295,P0121,1,4220.03,5,4009.03,2026-03-23 22:37:12.183920
T015017,C20492,P0181,3,13137.96,15,33501.8,2026-08-07 22:08:35.183920
T015018,C12602,P0093,2,7914.4,0,15828.8,2026-03-28 10:07:51.183920
T015019,C45000,P0421,1,6147.13,0,6147.13,2026-07-04 03:53:07.183920
T015020,C10752,P0093,2,7914.4,0,15828.8,2026-03-13 19:30:45.183920
T015021,C25015,P0131,2,7905.95,5,15021.3,2025-12-10 22:41:48.183920
T015022,C46500,P0337,1,3921.06,15,3332.9,2026-07-03 11:10:20.183920
T015023,C07253,P0134,2,10631.39,5,20199.64,2026-08-20 01:05:09.183920
T015024,C06517,P0284,1,4108.97,0,4108.97,2025-11-17 05:45:14.183920
T015025,C37235,P0379,1,3739.47,5,3552.5,2026-08-27 20:31:16.183920
T015026,C17285,P0490,2,13006.94,0,26013.88,2026-02-02 17:43:50.183920
T015027,C28190,P0295,1,7346.74,10,6612.07,2026-01-07 17:09:48.183920
T015028,C44825,P0013,1,5291.81,0,5291.81,2026-03-15 03:24:32.183920
T015029,C18679,P0056,2,6966.46,5,13236.27,2026-03-27 19:28:49.183920
T015030,C20083,P0331,1,4457.57,0,4457.57,2026-08-18 20:14:59.183920
T015031,C14728,P0437,1,8455.9,5,8033.1,2026-01-26 17:42:39.183920
T015032,C46214,P0024,1,9667.43,0,9667.43,2026-01-24 15:01:48.183920
T015033,C49596,P0155,2,12612.66,0,25225.32,2025-11-12 00:54:10.183920
T015034,C36025,P0018,1,9665.29,5,9182.03,2026-04-19 02:24:18.183920
T015035,C12676,P0417,1,9097.21,10,8187.49,2025-10-20 01:52:14.183920
T015036,C28749,P0495,1,5945.21,0,5945.21,2025-12-29 17:32:38.183920
T015037,C13671,P0185,2,6490.16,5,12331.3,2025-09-09 01:42:09.183920
T015038,C35710,P0105,1,10700.97,5,10165.92,2025-12-21 22:33:15.183920
T015039,C01300,P0486,1,14101.74,0,14101.74,2025-09-02 17:51:06.183920
T015040,C49816,P0117,3,6126.88,0,18380.64,2026-06-20 10:44:58.183920
T015041,C01621,P0278,1,5157.89,5,4900.0,2025-12-04 19:52:59.183920
T015042,C00643,P0489,1,5932.02,0,5932.02,2025-09-23 05:47:14.183920
T015043,C19040,P0375,1,3970.43,5,3771.91,2025-09-18 15:41:01.183920
T015044,C39505,P0278,1,5157.89,0,5157.89,2026-07-10 04:36:13.183920
T015045,C39053,P0384,1,7741.54,5,7354.46,2026-01-10 09:30:15.183920
T015046,C27888,P0069,2,14487.63,5,27526.5,2026-01-06 22:44:19.183920
T015047,C34439,P0319,1,12107.56,0,12107.56,2026-08-07 19:40:23.183920
T015048,C16529,P0136,1,7985.85,0,7985.85,2026-06-23 13:52:44.183920
T015049,C19651,P0357,1,8850.66,5,8408.13,2026-01-08 05:32:00.183920
T015050,C21277,P0104,1,10350.25,0,10350.25,2025-10-05 08:31:28.183920
T015051,C40682,P0024,1,9667.43,0,9667.43,2026-01-20 20:27:41.183920
T015052,C22785,P0314,1,2129.72,10,1916.75,2026-05-23 08:11:02.183920
T015053,C40587,P0275,1,1460.54,0,1460.54,2025-10-01 07:42:15.183920
T015054,C32819,P0259,2,1555.81,5,2956.04,2026-01-15 19:54:10.183920
T015055,C16154,P0437,1,8455.9,0,8455.9,2026-06-04 09:11:00.183920
T015056,C20249,P0131,1,7905.95,0,7905.95,2026-07-13 12:50:39.183920
T015057,C47456,P0150,1,11385.33,10,10246.8,2026-04-05 20:21:11.183920
T015058,C49525,P0191,2,1690.66,0,3381.32,2026-06-27 22:59:06.183920
T015059,C39650,P0013,1,5291.81,0,5291.81,2026-07-17 01:25:51.183920
T015060,C01722,P0238,1,4379.2,0,4379.2,2025-10-18 16:25:07.183920
T015061,C31200,P0472,1,13065.43,15,11105.62,2026-05-04 07:58:56.183920
T015062,C18023,P0467,1,534.61,5,507.88,2026-04-09 02:23:47.183920
T015063,C22970,P0291,1,13722.99,0,13722.99,2025-09-28 01:50:22.183920
T015064,C26823,P0297,1,7145.79,5,6788.5,2026-02-16 07:26:26.183920
T015065,C00687,P0331,1,4457.57,0,4457.57,2026-03-15 07:19:34.183920
T015066,C20200,P0052,1,1269.91,0,1269.91,2025-09-27 20:02:55.183920
T015067,C06674,P0386,1,4078.41,0,4078.41,2025-12-23 21:20:44.183920
T015068,C18217,P0336,1,13103.48,10,11793.13,2026-06-16 21:02:16.183920
T015069,C03567,P0351,1,8861.4,5,8418.33,2026-03-03 06:11:35.183920
T015070,C20367,P0016,1,11011.25,0,11011.25,2026-01-06 05:53:02.183920
T015071,C11362,P0449,1,5834.35,0,5834.35,2025-10-27 16:36:26.183920
T015072,C23421,P0226,1,9081.62,0,9081.62,2026-08-04 16:27:59.183920
T015073,C08491,P0184,1,10189.25,5,9679.79,2026-04-16 03:34:08.183920
T015074,C04957,P0380,1,6734.12,0,6734.12,2025-12-01 09:19:11.183920
T015075,C01218,P0392,1,5673.94,0,5673.94,2025-09-03 11:20:50.183920
T015076,C01080,P0379,1,3739.47,0,3739.47,2026-07-19 10:26:29.183920
T015077,C13804,P0337,2,3921.06,0,7842.12,2026-06-04 15:43:42.183920
T015078,C30530,P0171,1,9443.09,5,8970.94,2025-11-06 22:58:00.183920
T015079,C45877,P0295,2,7346.74,0,14693.48,2026-04-21 04:06:18.183920
T015080,C19011,P0393,1,10190.38,0,10190.38,2026-08-09 04:14:25.183920
T015081,C21112,P0171,2,9443.09,0,18886.18,2026-03-21 21:30:54.183920
T015082,C09716,P0231,1,9140.02,5,8683.02,2026-01-03 00:36:01.183920
T015083,C15070,P0075,1,2832.68,0,2832.68,2026-06-25 05:19:05.183920
T015084,C27987,P0396,1,7290.87,0,7290.87,2025-10-30 20:12:18.183920
T015085,C14705,P0379,1,3739.47,0,3739.47,2026-05-04 15:51:28.183920
T015086,C30038,P0368,1,8665.53,0,8665.53,2026-07-02 22:06:52.183920
T015087,C04235,P0094,1,14635.99,0,14635.99,2026-02-26 09:44:02.183920
T015088,C47300,P0164,1,6341.78,0,6341.78,2025-10-15 11:42:53.183920
T015089,C39478,P0378,1,14101.75,5,13396.66,2026-04-13 15:22:09.183920
T015090,C40755,P0349,1,6798.37,5,6458.45,2025-11-30 19:15:35.183920
T015091,C28273,P0314,1,2129.72,10,1916.75,2026-01-16 15:17:54.183920
T015092,C33099,P0355,1,9059.5,5,8606.52,2025-12-19 17:43:01.183920
T015093,C06539,P0217,1,1627.06,0,1627.06,2026-06-29 17:41:07.183920
T015094,C13592,P0163,1,2598.42,0,2598.42,2026-04-11 14:30:41.183920
T015095,C27041,P0246,1,1763.49,5,1675.32,2026-07-18 11:55:29.183920
T015096,C38347,P0192,1,5829.37,10,5246.43,2026-07-14 17:30:25.183920
T015097,C26458,P0039,1,6787.59,0,6787.59,2026-01-12 04:27:06.183920
T015098,C05211,P0023,1,10160.53,0,10160.53,2026-04-24 00:18:07.183920
T015099,C00854,P0035,2,14845.67,0,29691.34,2025-09-13 18:39:11.183920
T015100,C09612,P0072,1,1907.65,5,1812.27,2026-06-25 17:59:58.183920
T015101,C36619,P0132,1,4941.68,0,4941.68,2026-08-24 02:08:09.183920
T015102,C36366,P0226,2,9081.62,5,17255.08,2026-07-05 06:28:38.183920
T015103,C40291,P0123,1,14857.46,0,14857.46,2025-09-08 18:46:24.183920
T015104,C31568,P0142,1,3856.51,5,3663.68,2026-07-15 19:50:50.183920
T015105,C35090,P0110,1,9884.32,0,9884.32,2026-03-03 14:48:09.183920
T015106,C43840,P0399,1,3471.06,0,3471.06,2026-02-22 16:23:20.183920
T015107,C25150,P0281,1,4862.13,0,4862.13,2026-07-09 00:39:00.183920
T015108,C07441,P0017,1,11803.04,0,11803.04,2025-12-01 18:05:44.183920
T015109,C12259,P0441,1,11939.35,10,10745.42,2026-07-26 11:43:14.183920
T015110,C18327,P0245,1,4226.06,0,4226.06,2025-10-04 18:26:07.183920
T015111,C29570,P0113,1,5168.68,0,5168.68,2026-08-12 03:54:31.183920
T015112,C20890,P0206,1,6658.94,0,6658.94,2026-01-03 09:56:07.183920
T015113,C35091,P0216,1,5326.61,0,5326.61,2026-07-19 08:50:22.183920
T015114,C02181,P0266,1,2635.44,5,2503.67,2026-07-23 15:55:59.183920
T015115,C47280,P0454,1,13052.03,0,13052.03,2026-04-01 23:55:47.183920
T015116,C12001,P0075,1,2832.68,10,2549.41,2025-11-21 03:05:19.183920
T015117,C21983,P0451,1,13847.2,15,11770.12,2025-10-13 17:34:02.183920
T015118,C26630,P0253,2,13563.91,0,27127.82,2025-09-19 01:42:43.183920
T015119,C38666,P0443,1,13158.17,0,13158.17,2025-11-01 14:21:24.183920
T015120,C23425,P0331,1,4457.57,5,4234.69,2026-02-16 14:43:01.183920
T015121,C29113,P0405,1,12379.99,0,12379.99,2025-11-27 17:32:02.183920
T015122,C19972,P0256,1,12631.69,10,11368.52,2026-01-01 06:36:37.183920
T015123,C34651,P0308,1,12856.77,0,12856.77,2026-08-27 22:16:41.183920
T015124,C05896,P0204,1,6237.3,5,5925.44,2025-10-17 20:30:30.183920
T015125,C48063,P0496,1,5982.64,0,5982.64,2026-04-21 05:47:28.183920
T015126,C32266,P0084,1,5077.03,0,5077.03,2025-11-15 02:01:42.183920
T015127,C42098,P0256,1,12631.69,0,12631.69,2026-08-10 09:05:28.183920
T015128,C05186,P0261,1,3258.7,0,3258.7,2025-11-24 21:08:11.183920
T015129,C13541,P0162,1,11687.62,0,11687.62,2025-11-10 14:21:51.183920
T015130,C34465,P0011,1,1226.77,0,1226.77,2026-04-08 19:43:24.183920
T015131,C34976,P0241,1,6010.4,0,6010.4,2026-02-07 07:25:14.183920
T015132,C38617,P0426,2,11750.47,0,23500.94,2026-07-24 19:57:45.183920
T015133,C08177,P0225,1,10781.66,10,9703.49,2025-12-09 20:14:57.183920
T015134,C39385,P0230,1,8364.74,10,7528.27,2026-08-15 12:38:43.183920
T015135,C00568,P0198,1,11006.64,5,10456.31,2026-01-20 13:31:33.183920
T015136,C11504,P0440,2,3749.72,0,7499.44,2026-08-04 08:50:31.183920
T015137,C28843,P0308,3,12856.77,0,38570.31,2026-07-13 23:49:58.183920
T015138,C28527,P0054,1,9834.48,0,9834.48,2025-10-29 04:41:49.183920
T015139,C16499,P0414,1,5419.91,0,5419.91,2026-05-03 07:53:25.183920
T015140,C49219,P0338,1,10828.56,0,10828.56,2025-11-03 21:53:53.183920
T015141,C09664,P0367,1,10557.73,0,10557.73,2025-09-03 02:30:31.183920
T015142,C12960,P0365,1,3174.87,0,3174.87,2026-04-21 03:56:02.183920
